created_date,source,context,annotation,__index_level_0__
2024-03-01,Z,따뜻한 포옹에 마음이 매력적으로 가득 찼다.,"[{'annotator': 'A', 'emotion': '사랑_매력적', 'gender': 'M'}]",613
2024-01-23,Y,눈을 마주치자 괜히 아른거림이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_아른거림', 'gender': 'F'}]",614
2024-01-17,Y,따뜻한 포옹에 마음이 매력적으로 가득 찼다.,"[{'annotator': 'A', 'emotion': '사랑_매력적', 'gender': 'M'}]",615
2024-03-14,Y,눈을 마주치자 괜히 두근거림이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_두근거림', 'gender': 'M'}]",616
2024-02-13,Z,함께 걷던 길가의 카페 향이 아직도 아른거림게 맴돈다.,"[{'annotator': 'A', 'emotion': '사랑_아른거림', 'gender': 'M'}]",617
2024-02-01,Y,따뜻한 포옹에 마음이 너그러움으로 가득 찼다.,"[{'annotator': 'A', 'emotion': '사랑_너그러움', 'gender': 'F'}]",618
2024-03-27,Y,그 사람의 작은 배려에 매력적이 생겨 하루 종일 미소가 지어졌다.,"[{'annotator': 'A', 'emotion': '사랑_매력적', 'gender': 'F'}]",619
2024-02-07,X,함께 걷던 길가의 카페 향이 아직도 매력적게 맴돈다.,"[{'annotator': 'A', 'emotion': '사랑_매력적', 'gender': 'F'}]",620
2024-01-01,Y,그 사람의 작은 배려에 열정적임이 생겨 하루 종일 미소가 지어졌다.,"[{'annotator': 'A', 'emotion': '사랑_열정적임', 'gender': 'F'}]",621
2024-01-28,X,그 사람의 작은 배려에 귀중함이 생겨 하루 종일 미소가 지어졌다.,"[{'annotator': 'A', 'emotion': '사랑_귀중함', 'gender': 'F'}]",622
2024-03-23,Z,눈을 마주치자 괜히 두근거림이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_두근거림', 'gender': 'M'}]",623
2024-03-11,Z,따뜻한 포옹에 마음이 두근거림으로 가득 찼다.,"[{'annotator': 'A', 'emotion': '사랑_두근거림', 'gender': 'F'}]",624
2024-03-31,Z,함께 걷던 길가의 카페 향이 아직도 두근거림게 맴돈다.,"[{'annotator': 'A', 'emotion': '사랑_두근거림', 'gender': 'F'}]",625
2024-01-12,Z,메시지 한 줄에도 가슴이 매력적며 집중이 잘 안 됐다.,"[{'annotator': 'A', 'emotion': '사랑_매력적', 'gender': 'F'}]",626
2024-01-11,Y,메시지 한 줄에도 가슴이 열정적임며 집중이 잘 안 됐다.,"[{'annotator': 'A', 'emotion': '사랑_열정적임', 'gender': 'M'}]",627
2024-03-09,X,함께 걷던 길가의 카페 향이 아직도 동정(슬픔)게 맴돈다.,"[{'annotator': 'A', 'emotion': '사랑_동정(슬픔)', 'gender': 'F'}]",628
2024-03-22,Y,따뜻한 포옹에 마음이 열정적임으로 가득 찼다.,"[{'annotator': 'A', 'emotion': '사랑_열정적임', 'gender': 'F'}]",629
2024-02-12,Y,눈을 마주치자 괜히 귀중함이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_귀중함', 'gender': 'F'}]",630
2024-03-25,X,따뜻한 포옹에 마음이 호감으로 가득 찼다.,"[{'annotator': 'A', 'emotion': '사랑_호감', 'gender': 'M'}]",631
2024-01-07,Y,그 사람의 작은 배려에 매력적이 생겨 하루 종일 미소가 지어졌다.,"[{'annotator': 'A', 'emotion': '사랑_매력적', 'gender': 'F'}]",632
2024-03-03,X,함께 걷던 길가의 카페 향이 아직도 두근거림게 맴돈다.,"[{'annotator': 'A', 'emotion': '사랑_두근거림', 'gender': 'F'}]",633
2024-01-07,X,따뜻한 포옹에 마음이 다정함으로 가득 찼다.,"[{'annotator': 'A', 'emotion': '사랑_다정함', 'gender': 'M'}]",634
2024-03-14,Y,메시지 한 줄에도 가슴이 동정(슬픔)며 집중이 잘 안 됐다.,"[{'annotator': 'A', 'emotion': '사랑_동정(슬픔)', 'gender': 'F'}]",635
2024-03-12,Y,그 사람의 작은 배려에 너그러움이 생겨 하루 종일 미소가 지어졌다.,"[{'annotator': 'A', 'emotion': '사랑_너그러움', 'gender': 'M'}]",636
2024-03-31,Z,눈을 마주치자 괜히 귀중함이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_귀중함', 'gender': 'M'}]",637
2024-02-23,X,그 사람의 작은 배려에 호감이 생겨 하루 종일 미소가 지어졌다.,"[{'annotator': 'A', 'emotion': '사랑_호감', 'gender': 'M'}]",638
2024-02-11,Y,눈을 마주치자 괜히 호감이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_호감', 'gender': 'M'}]",639
2024-03-23,X,함께 걷던 길가의 카페 향이 아직도 동정(슬픔)게 맴돈다.,"[{'annotator': 'A', 'emotion': '사랑_동정(슬픔)', 'gender': 'F'}]",640
2024-01-15,Z,눈을 마주치자 괜히 아른거림이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_아른거림', 'gender': 'F'}]",641
2024-01-26,Y,눈을 마주치자 괜히 호감이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_호감', 'gender': 'M'}]",642
2024-02-10,X,눈을 마주치자 괜히 매력적이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_매력적', 'gender': 'M'}]",643
2024-03-15,X,그 사람의 작은 배려에 호감이 생겨 하루 종일 미소가 지어졌다.,"[{'annotator': 'A', 'emotion': '사랑_호감', 'gender': 'M'}]",644
2024-01-19,Y,눈을 마주치자 괜히 너그러움이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_너그러움', 'gender': 'F'}]",645
2024-03-12,Y,함께 걷던 길가의 카페 향이 아직도 아른거림게 맴돈다.,"[{'annotator': 'A', 'emotion': '사랑_아른거림', 'gender': 'F'}]",646
2024-03-03,X,눈을 마주치자 괜히 다정함이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_다정함', 'gender': 'F'}]",647
2024-02-26,X,따뜻한 포옹에 마음이 열정적임으로 가득 찼다.,"[{'annotator': 'A', 'emotion': '사랑_열정적임', 'gender': 'M'}]",648
2024-03-18,Y,따뜻한 포옹에 마음이 동정(슬픔)으로 가득 찼다.,"[{'annotator': 'A', 'emotion': '사랑_동정(슬픔)', 'gender': 'F'}]",649
2024-02-25,Y,눈을 마주치자 괜히 열정적임이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_열정적임', 'gender': 'F'}]",650
2024-01-19,X,함께 걷던 길가의 카페 향이 아직도 아른거림게 맴돈다.,"[{'annotator': 'A', 'emotion': '사랑_아른거림', 'gender': 'M'}]",651
2024-02-25,Y,함께 걷던 길가의 카페 향이 아직도 동정(슬픔)게 맴돈다.,"[{'annotator': 'A', 'emotion': '사랑_동정(슬픔)', 'gender': 'F'}]",652
2024-03-29,X,메시지 한 줄에도 가슴이 매력적며 집중이 잘 안 됐다.,"[{'annotator': 'A', 'emotion': '사랑_매력적', 'gender': 'F'}]",653
2024-03-11,Y,그 사람의 작은 배려에 두근거림이 생겨 하루 종일 미소가 지어졌다.,"[{'annotator': 'A', 'emotion': '사랑_두근거림', 'gender': 'M'}]",654
2024-03-09,X,메시지 한 줄에도 가슴이 귀중함며 집중이 잘 안 됐다.,"[{'annotator': 'A', 'emotion': '사랑_귀중함', 'gender': 'F'}]",655
2024-01-16,Y,눈을 마주치자 괜히 아른거림이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_아른거림', 'gender': 'F'}]",656
2024-01-05,Z,그 사람의 작은 배려에 두근거림이 생겨 하루 종일 미소가 지어졌다.,"[{'annotator': 'A', 'emotion': '사랑_두근거림', 'gender': 'F'}]",657
2024-03-24,X,따뜻한 포옹에 마음이 호감으로 가득 찼다.,"[{'annotator': 'A', 'emotion': '사랑_호감', 'gender': 'F'}]",658
2024-03-17,Z,메시지 한 줄에도 가슴이 매력적며 집중이 잘 안 됐다.,"[{'annotator': 'A', 'emotion': '사랑_매력적', 'gender': 'F'}]",659
2024-03-18,Y,메시지 한 줄에도 가슴이 다정함며 집중이 잘 안 됐다.,"[{'annotator': 'A', 'emotion': '사랑_다정함', 'gender': 'F'}]",660
2024-03-16,X,눈을 마주치자 괜히 귀중함이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_귀중함', 'gender': 'M'}]",661
2024-02-01,Z,메시지 한 줄에도 가슴이 매력적며 집중이 잘 안 됐다.,"[{'annotator': 'A', 'emotion': '사랑_매력적', 'gender': 'F'}]",662
2024-01-30,Z,함께 걷던 길가의 카페 향이 아직도 두근거림게 맴돈다.,"[{'annotator': 'A', 'emotion': '사랑_두근거림', 'gender': 'M'}]",663
2024-01-21,X,함께 걷던 길가의 카페 향이 아직도 두근거림게 맴돈다.,"[{'annotator': 'A', 'emotion': '사랑_두근거림', 'gender': 'M'}]",664
2024-03-13,X,함께 걷던 길가의 카페 향이 아직도 열정적임게 맴돈다.,"[{'annotator': 'A', 'emotion': '사랑_열정적임', 'gender': 'F'}]",665
2024-03-06,X,그 사람의 작은 배려에 두근거림이 생겨 하루 종일 미소가 지어졌다.,"[{'annotator': 'A', 'emotion': '사랑_두근거림', 'gender': 'F'}]",666
2024-03-02,Y,따뜻한 포옹에 마음이 다정함으로 가득 찼다.,"[{'annotator': 'A', 'emotion': '사랑_다정함', 'gender': 'F'}]",667
2024-02-28,Y,눈을 마주치자 괜히 호감이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_호감', 'gender': 'F'}]",668
2024-03-01,Z,따뜻한 포옹에 마음이 다정함으로 가득 찼다.,"[{'annotator': 'A', 'emotion': '사랑_다정함', 'gender': 'F'}]",669
2024-01-06,X,눈을 마주치자 괜히 너그러움이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_너그러움', 'gender': 'M'}]",670
2024-01-03,X,그 사람의 작은 배려에 다정함이 생겨 하루 종일 미소가 지어졌다.,"[{'annotator': 'A', 'emotion': '사랑_다정함', 'gender': 'M'}]",671
2024-01-07,Y,눈을 마주치자 괜히 다정함이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_다정함', 'gender': 'M'}]",672
2024-01-25,Z,함께 걷던 길가의 카페 향이 아직도 아른거림게 맴돈다.,"[{'annotator': 'A', 'emotion': '사랑_아른거림', 'gender': 'F'}]",673
2024-02-14,Y,눈을 마주치자 괜히 아른거림이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_아른거림', 'gender': 'F'}]",674
2024-03-09,X,눈을 마주치자 괜히 귀중함이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_귀중함', 'gender': 'F'}]",675
2024-02-09,Z,함께 걷던 길가의 카페 향이 아직도 다정함게 맴돈다.,"[{'annotator': 'A', 'emotion': '사랑_다정함', 'gender': 'M'}]",676
2024-01-09,X,그 사람의 작은 배려에 아른거림이 생겨 하루 종일 미소가 지어졌다.,"[{'annotator': 'A', 'emotion': '사랑_아른거림', 'gender': 'M'}]",677
2024-03-19,Z,함께 걷던 길가의 카페 향이 아직도 다정함게 맴돈다.,"[{'annotator': 'A', 'emotion': '사랑_다정함', 'gender': 'M'}]",678
2024-01-13,Z,함께 걷던 길가의 카페 향이 아직도 너그러움게 맴돈다.,"[{'annotator': 'A', 'emotion': '사랑_너그러움', 'gender': 'F'}]",679
2024-03-29,Y,따뜻한 포옹에 마음이 다정함으로 가득 찼다.,"[{'annotator': 'A', 'emotion': '사랑_다정함', 'gender': 'M'}]",680
2024-02-02,Y,눈을 마주치자 괜히 아른거림이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_아른거림', 'gender': 'M'}]",681
2024-03-02,Y,눈을 마주치자 괜히 열정적임이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_열정적임', 'gender': 'M'}]",682
2024-03-01,Z,메시지 한 줄에도 가슴이 너그러움며 집중이 잘 안 됐다.,"[{'annotator': 'A', 'emotion': '사랑_너그러움', 'gender': 'M'}]",683
2024-03-17,X,함께 걷던 길가의 카페 향이 아직도 동정(슬픔)게 맴돈다.,"[{'annotator': 'A', 'emotion': '사랑_동정(슬픔)', 'gender': 'F'}]",684
2024-03-22,X,눈을 마주치자 괜히 귀중함이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_귀중함', 'gender': 'F'}]",685
2024-01-31,X,눈을 마주치자 괜히 너그러움이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_너그러움', 'gender': 'F'}]",686
2024-02-06,X,눈을 마주치자 괜히 매력적이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_매력적', 'gender': 'M'}]",687
2024-01-18,X,그 사람의 작은 배려에 동정(슬픔)이 생겨 하루 종일 미소가 지어졌다.,"[{'annotator': 'A', 'emotion': '사랑_동정(슬픔)', 'gender': 'M'}]",688
2024-01-01,Z,메시지 한 줄에도 가슴이 너그러움며 집중이 잘 안 됐다.,"[{'annotator': 'A', 'emotion': '사랑_너그러움', 'gender': 'M'}]",689
2024-01-14,Z,따뜻한 포옹에 마음이 아른거림으로 가득 찼다.,"[{'annotator': 'A', 'emotion': '사랑_아른거림', 'gender': 'M'}]",690
2024-03-30,Y,메시지 한 줄에도 가슴이 호감며 집중이 잘 안 됐다.,"[{'annotator': 'A', 'emotion': '사랑_호감', 'gender': 'M'}]",691
2024-01-05,Y,함께 걷던 길가의 카페 향이 아직도 열정적임게 맴돈다.,"[{'annotator': 'A', 'emotion': '사랑_열정적임', 'gender': 'M'}]",692
2024-02-02,X,그 사람의 작은 배려에 너그러움이 생겨 하루 종일 미소가 지어졌다.,"[{'annotator': 'A', 'emotion': '사랑_너그러움', 'gender': 'F'}]",693
2024-02-18,Y,따뜻한 포옹에 마음이 동정(슬픔)으로 가득 찼다.,"[{'annotator': 'A', 'emotion': '사랑_동정(슬픔)', 'gender': 'M'}]",694
2024-03-18,X,눈을 마주치자 괜히 다정함이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_다정함', 'gender': 'F'}]",695
2024-03-09,X,메시지 한 줄에도 가슴이 호감며 집중이 잘 안 됐다.,"[{'annotator': 'A', 'emotion': '사랑_호감', 'gender': 'F'}]",696
2024-02-28,Z,함께 걷던 길가의 카페 향이 아직도 동정(슬픔)게 맴돈다.,"[{'annotator': 'A', 'emotion': '사랑_동정(슬픔)', 'gender': 'M'}]",697
2024-01-21,X,눈을 마주치자 괜히 너그러움이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_너그러움', 'gender': 'F'}]",698
2024-01-29,Z,눈을 마주치자 괜히 열정적임이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_열정적임', 'gender': 'M'}]",699
2024-01-02,Y,눈을 마주치자 괜히 두근거림이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_두근거림', 'gender': 'F'}]",700
2024-02-27,Y,눈을 마주치자 괜히 두근거림이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_두근거림', 'gender': 'M'}]",701
2024-03-26,Y,그 사람의 작은 배려에 열정적임이 생겨 하루 종일 미소가 지어졌다.,"[{'annotator': 'A', 'emotion': '사랑_열정적임', 'gender': 'F'}]",702
2024-01-10,Z,눈을 마주치자 괜히 호감이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_호감', 'gender': 'M'}]",703
2024-01-11,Y,메시지 한 줄에도 가슴이 귀중함며 집중이 잘 안 됐다.,"[{'annotator': 'A', 'emotion': '사랑_귀중함', 'gender': 'F'}]",704
2024-01-19,X,눈을 마주치자 괜히 다정함이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_다정함', 'gender': 'M'}]",705
2024-01-18,Z,함께 걷던 길가의 카페 향이 아직도 두근거림게 맴돈다.,"[{'annotator': 'A', 'emotion': '사랑_두근거림', 'gender': 'F'}]",706
2024-01-26,Y,함께 걷던 길가의 카페 향이 아직도 두근거림게 맴돈다.,"[{'annotator': 'A', 'emotion': '사랑_두근거림', 'gender': 'F'}]",707
2024-01-12,Z,눈을 마주치자 괜히 귀중함이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_귀중함', 'gender': 'M'}]",708
2024-02-22,Z,메시지 한 줄에도 가슴이 동정(슬픔)며 집중이 잘 안 됐다.,"[{'annotator': 'A', 'emotion': '사랑_동정(슬픔)', 'gender': 'M'}]",709
2024-01-31,Y,눈을 마주치자 괜히 너그러움이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_너그러움', 'gender': 'F'}]",710
2024-03-04,Y,메시지 한 줄에도 가슴이 다정함며 집중이 잘 안 됐다.,"[{'annotator': 'A', 'emotion': '사랑_다정함', 'gender': 'F'}]",711
2024-01-21,Z,그 사람의 작은 배려에 동정(슬픔)이 생겨 하루 종일 미소가 지어졌다.,"[{'annotator': 'A', 'emotion': '사랑_동정(슬픔)', 'gender': 'F'}]",712
2024-02-20,Z,함께 걷던 길가의 카페 향이 아직도 아른거림게 맴돈다.,"[{'annotator': 'A', 'emotion': '사랑_아른거림', 'gender': 'F'}]",713
2024-02-19,Z,따뜻한 포옹에 마음이 동정(슬픔)으로 가득 찼다.,"[{'annotator': 'A', 'emotion': '사랑_동정(슬픔)', 'gender': 'F'}]",714
2024-03-01,Y,함께 걷던 길가의 카페 향이 아직도 두근거림게 맴돈다.,"[{'annotator': 'A', 'emotion': '사랑_두근거림', 'gender': 'M'}]",715
2024-01-02,Z,눈을 마주치자 괜히 동정(슬픔)이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_동정(슬픔)', 'gender': 'M'}]",716
2024-02-14,Z,눈을 마주치자 괜히 다정함이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_다정함', 'gender': 'M'}]",717
2024-01-11,X,눈을 마주치자 괜히 너그러움이 올라와 말을 더듬었다.,"[{'annotator': 'A', 'emotion': '사랑_너그러움', 'gender': 'M'}]",718
2024-02-14,X,메시지 한 줄에도 가슴이 동정(슬픔)며 집중이 잘 안 됐다.,"[{'annotator': 'A', 'emotion': '사랑_동정(슬픔)', 'gender': 'M'}]",719
2024-01-03,Z,따뜻한 포옹에 마음이 매력적으로 가득 찼다.,"[{'annotator': 'A', 'emotion': '사랑_매력적', 'gender': 'F'}]",720
2024-02-24,Z,따뜻한 포옹에 마음이 열정적임으로 가득 찼다.,"[{'annotator': 'A', 'emotion': '사랑_열정적임', 'gender': 'F'}]",721
2024-01-30,Y,함께 걷던 길가의 카페 향이 아직도 두근거림게 맴돈다.,"[{'annotator': 'A', 'emotion': '사랑_두근거림', 'gender': 'F'}]",722
2024-01-21,X,따뜻한 포옹에 마음이 호감으로 가득 찼다.,"[{'annotator': 'A', 'emotion': '사랑_호감', 'gender': 'F'}]",723
2024-01-26,Z,그 사람의 작은 배려에 매력적이 생겨 하루 종일 미소가 지어졌다.,"[{'annotator': 'A', 'emotion': '사랑_매력적', 'gender': 'F'}]",724
2024-02-07,Z,그 사람의 작은 배려에 두근거림이 생겨 하루 종일 미소가 지어졌다.,"[{'annotator': 'A', 'emotion': '사랑_두근거림', 'gender': 'F'}]",725
2024-01-21,X,그 사람의 작은 배려에 귀중함이 생겨 하루 종일 미소가 지어졌다.,"[{'annotator': 'A', 'emotion': '사랑_귀중함', 'gender': 'M'}]",726
2024-02-13,Y,함께 걷던 길가의 카페 향이 아직도 다정함게 맴돈다.,"[{'annotator': 'A', 'emotion': '사랑_다정함', 'gender': 'M'}]",727
2024-03-01,Y,함께 걷던 길가의 카페 향이 아직도 동정(슬픔)게 맴돈다.,"[{'annotator': 'A', 'emotion': '사랑_동정(슬픔)', 'gender': 'F'}]",728
